text	label
rt AT_USER my twitter age is 1 year 243 days 22 hours 31 minutes 44 seconds . find out yours at URL twittertime	neutral
AT_USER welcum too twitter cuz ; )	neutral
1*birthday* shout-out to 2 of my favorite people on twitter ! ! AT_USER & AT_USER happy birthday girls !	neutral
rt AT_USER should you follow back on twitter ? URL sm twitter	neutral
a nigga ca n't even go to sleep nd wake up good ppl be trip ' n over twitter	neutral
i really dnt like to follow people who never on twitter	neutral
“ AT_USER twitter are freaking kidding wth .. URL haha wow	neutral
8am dentist appointment , i really should be going to bed ... makesnomovetogetupfromcomputer twitter	neutral
twitter'off	neutral
my twitter age is 1 year 65 days 18 hours 47 minutes 24 seconds . find out yours at URL twittertime	neutral
rt AT_USER rt AT_USER instead of updating your twitter why do n't you update your life !	neutral
AT_USER dale ok.. ! solo twitter ! !	neutral
good night twitter .	neutral
AT_USER what are you doing now on twitter ? ? ? ?	neutral
AT_USER llssss.yea i kno.lol.i ai n't been fuckin wit dis joint.i guess twitter missed me tho huh.slsss.lol	neutral
why do i always blow up twitter at like 1am ? sorryfollowers	neutral
AT_USER your seriously addicted 2 twitter	neutral
whts goin on twitter fam	neutral
raza abbas numerouno : : ( razanumerouno ) : thanks for following me on twitter ! happy tweeting ! ! !	neutral
rt AT_USER rt AT_USER some stuff you only find on twitter lolz & lt ; -- -- lmao	neutral
lls . & & im actually tlkin about twitter	neutral
thanks 2 my new twitter connections ! AT_USER chk em out !	neutral
yu cant answer , but yu can b on fb nd twitter	neutral
i do n't see the point of following a news station on twitter if there 's breaking news people are gunna tweet about it anyway obvs	neutral
rt AT_USER some stuff you only find on twitter lolz	neutral
AT_USER 100 tweets already ? damn son twitter whore twitwhore gi get it ?	neutral
`` AT_USER top twitter related sites URL design '' twitter	neutral
can an algorithm be wrong ? twitter trends , the specter of censorship , and our faith in the algorithms around us URL	neutral
AT_USER & jammers302 be killin twitter follow us	neutral
zzzzzzzzzzzz ... night twitter godbless	neutral
adult swim twitter	neutral
rt `` AT_USER your twitter followers either like you for your sense of humor or sex appeal . '' -- i guess , i 'm funny then ... lol !	neutral
did a couple of changes..twitter	neutral
what 's good twitter	neutral
so im chillin at work finally gettin a chance 2 be on twitter wat i miss so far ? ¿	neutral
my twitter age is 1 year 243 days 22 hours 31 minutes 44 seconds . find out yours at URL twittertime	neutral
rt AT_USER presentation : 7 best ideas to use twitter more efficiently - URL howto	neutral
nite twitter	neutral
put your twitter on autopilot and let it gain followers for you ! ! URL teamfollowback twitter autopilot 1000aday 21	neutral
AT_USER AT_USER AT_USER twitter addict.. tweeting while being a lil bitch jerkoffmore kys smile URL	neutral
people that do this `` this is my twitter `` and pound everything . needs to delete their twitter .	neutral
rt AT_USER 's are for twitter not facebook . duuuuhhh	neutral
AT_USER welcomee to twitter	neutral
finally off to bed..nighty night twitter world !	neutral
twitter buzz builds for the occupy wall street movement [ charts ] twitter occupywallstreet teamfollowback autofollow URL	neutral
rt AT_USER my twitter age is 219 days 12 hours 26 minutes 28 seconds . find out yours at URL twittertime	neutral
according to twitter i have the same amount of followers as followees ... .notgoingtolast	neutral
is there a way that i can post voice notes on twitter ? ?	neutral
gn twitter homies	neutral
i ca n't believe AT_USER is not on twitter	neutral
AT_USER you can directly share your facebook photos on twitter with URL	neutral
AT_USER pls let us know if you need help w/ music marketing promo . we got twitter & youtube on lock . URL	neutral
AT_USER got one of the dopest blogs on twitter and tumblr ... # realtalk	neutral
i aint did shit on twitter untill every girl of URL following me goalset lol	neutral
rt AT_USER my twitter age is 2 years 153 days 5 hours 6 minutes 25 seconds . find out yours at URL twittertime	neutral
twitter off n.n	neutral
AT_USER we need to speak sum real shit on twitter	neutral
AT_USER me podrian dar el face o twitter del chavito qe siempre traee lentess transparentes le dicn chicken little x fiiss : )	neutral
woke up dis morning so i 'm stil alive twitter	neutral
just because you follow me on twitter does not mean we cool . as you can see i didnt follow yo thirsty ass back . dummy -.- xd	neutral
getn off gn twitter	neutral
AT_USER hey ! get back on twitter : - )	neutral
rt AT_USER instead of updating your twitter why do n't you update your life !	neutral
occupy twitter ... let & # 39 ; s make twitter a social media not a just a bulletin board . engage ! interact ! socialize !	neutral
put your twitter on autopilot and let it gain followers for you ! ! URL teamfollowback twitter autopilot 1000aday 1	neutral
facebook oof , twitter of ... night night every1 !	neutral
twitter adam levine takes aim at 'evil ' fox news , starts twitter spat URL tweezard	neutral
i wan na rt a lot of tweets.. but my app wo n't work . what 's the best twitter app ? ?	neutral
i finally convinced the fiance to get twitter ! follow AT_USER	neutral
twitter fdp	neutral
how to tweet ... like a celeb ; ) URL twitter	neutral
i need 2 unfollow some of these wannabe g 's ! rt AT_USER rt AT_USER do real thugs have twitter ? confusedbymytimeline //hell no .	neutral
twitter must be sharing , caring , interacting , socializing ... don & 39 ; t k+ does who ignore you ... give a k+ to thise who truly are social	neutral
my phone would stay charged if i didnt have twitter	neutral
goodmourning twitter	neutral
got my blade for these twitter streets third shift	neutral
rt AT_USER rt AT_USER `` if you lose followers on twitter do n't worry even jesus lost followers '' ~unknown quote via AT_USER	neutral
ppl emphasize to make thyself look greater then they are ! twitter !	neutral
~~~~ & gt ; rt AT_USER twitter and facebook gone get sumbody beat up mane everybody b so reckless	neutral
shout-out to AT_USER ! cause she 's a coolcollegekid with a twitter now ; d follow her .	neutral
put your twitter on autopilot and let it gain followers for you ! ! URL teamfollowback twitter autopilot 1000aday 25	neutral
AT_USER welcome to twitter my friend . hashtags	neutral
m'kiite twitter off	neutral
wishing i can sleep all day 2morrow but i got practice ... gn twitter	neutral
AT_USER if i was toocool for twitter then i would n't go on it and as a result my life would be boring so i do n't think i am	neutral
“ AT_USER twitter and facebook gone get sumbody beat up mane everybody b so reckless ”	neutral
rt AT_USER instead of updating your twitter why do n't you update your life !	neutral
karate kid , skittles and cranberry juice . goodnight twitter	neutral
you got 18 mentions go click on them , run , run , run : : : : : : : : only 1 new : : : : : ha ha ha ha twitter was kidding with u twit2alsh	neutral
twitter off ☑	neutral
rt AT_USER top 50 twitter acronyms , abbreviations and initialisms URL /via AT_USER	neutral
thank you , me too . looking forward to reviewing your book AT_USER twitter authors socialmedia	neutral
twitter is hella funny when got people on here you grew up with ... .lmao	neutral
instead of updating your twitter why do n't you update your life !	neutral
top thing you would change about twitter - go !	neutral
rt AT_USER twitter is not eharmony	neutral
rt AT_USER twitter reveals it ’ s latest growth numbers URL twitter smm socialmedia	neutral
my twitter age is 2 years 160 days 2 hours 28 minutes 32 seconds . find out yours at URL twittertime	neutral
wordpress plugin - 2-klicks-button - ... URL 2-klicks-button facebook google+ like socialshareprivacy twitter	neutral
AT_USER alexthe_assholebabb should be your new twitter name	neutral
twitter and facebook gone get sumbody beat up mane everybody b so reckless	neutral
twitter is not eharmony	neutral
rt AT_USER do real thugs have twitter ? confusedbymytimeline // hell no .	neutral
AT_USER woooooo becky finally has a twitter : d	neutral
put your twitter on autopilot and let it gain followers for you ! ! URL teamfollowback twitter autopilot 1000aday 26	neutral
twitter & fboff	neutral
my twitter age is 2 years 153 days 5 hours 6 minutes 25 seconds . find out yours at URL twittertime	neutral
rt AT_USER `` if you lose followers on twitter do n't worry even jesus lost followers '' ~unknown quote via AT_USER	neutral
got to do it ! rt AT_USER i am cracking up at AT_USER advertising for twitter lol	neutral
i tried to explain why you would do `` the twitter `` : & 8220 ; the twitter & 8221 ; : URL AT_USER	neutral
damn tired ! .. need some rest ! night twitter	neutral
rt AT_USER hey everybody that has a twitter follow me noww AT_USER AT_USER AT_USER AT_USER AT_USER ...	neutral
getting some blank rows in my twitter feed on the website . are you ?	neutral
if u couldnt tweet from your phone a lot of people wouldnt be on twitter -- broke fact	neutral
my twitter age is 1 year 148 days 1 hour 15 minutes 56 seconds . find out yours at URL twittertime	neutral
- twitter please forgive my last slew of tweets i 'm having a rough night , but i pray you 'll forgive me .tosleepigo	neutral
where is twitter	neutral
bye bye twitter ; )	neutral
AT_USER that 's what twitter is for	neutral
hello ! ! ! centuries past till to write on twitter ! ! ! love you ! ! ! : )	neutral
my phone is off ... ... thank god. # fuck sprint . im on twitter 2nite linas	neutral
i figgured if my twitter lady-gems friends get new one 's that i can too ! = ) my new boo URL	neutral
how to keep up with over 100,000 twitter followers URL for those of you with this many tweeps rock on , i 'm not there yet= )	neutral
how strategic is our technology agenda ? URL twitter strategy	neutral
rt AT_USER put your twitter on autopilot and let it gain followers for you ! ! URL teamfollowback twitter autop ...	neutral
ubersocial on blackberry crackberry is better than the actual twitter site . it 's wack on the iphone . coolstorybro	neutral
do real thugs have twitter ? confusedbymytimeline	neutral
twitter follow me up no stranger shit ! ! ! ! ! !	neutral
finally logged back in ! ! ! ! what & 39 ; s up twitter ! ! !	neutral
put your twitter on autopilot and let it gain followers for you ! ! URL teamfollowback twitter autopilot 1000aday 13	neutral
twitter lies rt AT_USER i lose all my friends once they get pregnant : - (	neutral
rt AT_USER can anyone please explain to us why the retweet `` issue '' is happening to many , but not to others ? twitter tweeting tweeps	neutral
twitter & facebookoff good night everyone bye bye	neutral
can anyone please explain to us why the retweet `` issue '' is happening to many , but not to others ? twitter tweeting tweeps	neutral
niggas be in they feelings on twitter hella funny	neutral
wowww | can watching twitter trends help predict the future ? URL via AT_USER	neutral
facebook is becoming trashier and trashier twitter	neutral
my twitter age is 2 years 0 days 3 hours 31 minutes 17 seconds . find out yours at URL twittertime	neutral
rt AT_USER top 50 twitter acronyms , abbreviations and initialisms URL /via AT_USER	neutral
« AT_USER rt AT_USER fuckyoumean pittsburgh do n't got the best twitter . »	neutral
i do n't know why people choose to talk to me on twitter ! .when you have my number .. ! ! ! !	neutral
goodnight twitter : )	neutral
watching a `` new '' interview with AT_USER giving props to twitter glad to see her out on her own doing her own thang ;	neutral
facebook y twitter off xd	neutral
thanx ! AT_USER AT_USER AT_USER AT_USER twitter love and early ff in case i cant see ! keep it going ! p2	neutral
